frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
24,509.452,7,0,2.06833,4.45521,0,0,0,6.52354,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
25,519.54,10,0,2.094,7.79713,0,0,0,9.89113,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
26,525.342,6,0,2.16158,3.56404,0,0,0,5.72562,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
27,536.919,11,0,2.30992,9.19079,0,0,0,11.5007,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
28,542.363,6,0,2.12517,3.23992,0,0,0,5.36508,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
29,562.313,20,0,2.23329,17.606,0,0,0,19.8393,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
30,571.81,9,0,2.42888,6.99113,0,0,0,9.42,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
31,590.196,19,0,2.29071,16.0102,0,0,0,18.3009,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,1
32,603.029,12,0,2.51192,10.2408,0,0,0,12.7527,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
33,609.07,6,0,2.2185,3.69467,0,0,0,5.91317,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
