frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
14,124.137,7,0,2.47425,4.37396,0,0,0,6.84821,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,1
15,133.713,10,0,2.31212,7.19233,0,0,0,9.50446,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,0
16,140.681,7,0,2.55396,4.33008,0,0,0,6.88404,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,0
17,150.527,10,0,2.45962,7.3,0,0,0,9.75962,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,0
18,157.264,6,0,2.43187,4.23108,0,0,0,6.66296,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,0
19,166.964,9,0,2.21775,7.41204,0,0,0,9.62979,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,19,20,20260807,5,1,1,1,0,0,0,6103,0.254292,1,0.0015,0
20,173.801,7,0,2.40725,4.35192,0,0,0,6.75917,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,1
21,183.595,10,0,2.2045,7.517,0,0,0,9.7215,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
22,190.053,6,0,2.375,4.00762,0,0,0,6.38262,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
23,200.547,11,0,2.38033,8.00754,0,0,0,10.3879,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
24,207.896,7,0,2.46312,4.81096,0,0,0,7.27408,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
25,217.114,9,0,2.31779,6.78483,0,0,0,9.10262,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
26,223.778,7,0,2.36937,4.22008,0,0,0,6.58946,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,1
27,233.872,10,0,2.35117,7.66379,0,0,0,10.015,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
28,240.846,7,0,2.5525,4.34462,0,0,0,6.89712,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
29,250.547,10,0,2.50092,7.12792,0,0,0,9.62883,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
30,257.471,6,0,2.53175,4.31154,0,0,0,6.84329,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
31,267.039,10,0,2.29346,7.20658,0,0,0,9.50004,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
32,273.858,7,0,2.39417,4.3425,0,0,0,6.73667,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,1
33,283.588,10,0,2.89842,6.71804,0,0,0,9.61646,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
34,289.702,6,0,2.3935,3.63533,0,0,0,6.02883,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
35,300.733,11,0,2.28762,8.67417,0,0,0,10.9618,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
36,307.858,7,0,2.41979,4.628,0,0,0,7.04779,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
37,316.877,9,0,2.29579,6.64208,0,0,0,8.93788,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
38,323.752,7,0,2.59629,4.20279,0,0,0,6.79908,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,1
39,333.494,9,0,2.25338,7.4055,0,0,0,9.65888,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
40,340.039,7,0,2.34167,4.07692,0,0,0,6.41858,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
41,350.534,11,0,2.243,8.18171,0,0,0,10.4247,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
42,357.201,6,0,2.36917,4.21525,0,0,0,6.58442,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
43,366.724,10,0,2.28054,7.17792,0,0,0,9.45846,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
44,373.371,6,0,2.43637,4.12263,0,0,0,6.559,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,1
45,383.666,11,0,2.46025,7.76417,0,0,0,10.2244,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
46,389.819,6,0,2.35196,3.72012,0,0,0,6.07208,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
47,400.096,10,0,2.52658,7.68208,0,0,0,10.2087,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
48,406.703,7,0,2.23996,4.28208,0,0,0,6.52204,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
49,416.986,10,0,2.352,7.858,0,0,0,10.21,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
50,423.099,6,0,2.24063,3.80058,0,0,0,6.04121,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,1
51,433.48,10,0,2.1525,8.15775,0,0,0,10.3102,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
52,440.702,8,0,2.61358,4.52933,0,0,0,7.14292,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
53,450.411,9,0,2.4085,7.22337,0,0,0,9.63188,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
