frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
10,371.538,4,0,1.87738,2.49112,0,0,0,4.3685,207,207,0,1,2.01333,2.01333,1061,320,44,603,0,0,0,0,0,1658,1586.35,1.07933,1.55417,218521,28,41353,546,608061,112,165412,2184,32,4,345692,692640,11062144,2770560,13832704,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
11,383.897,13,0,9.55579,2.65625,0,0,0,12.212,208,208,0,1,2.01333,2.01333,1066,321,40,610,0,0,0,0,0,1662,1590.1,1.07054,1.55417,218848,28,41353,546,608943,112,165412,2184,32,4,350396,701538,11212672,2806152,14018824,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
12,387.677,3,0,1.44529,2.23917,0,0,0,3.68446,209,208,0,1,2.01333,2.01333,1066,319,35,617,0,0,0,0,0,1665,1593.13,0.960708,1.55417,218925,28,41353,546,609152,112,165412,2184,32,4,352231,704856,11271392,2819424,14090816,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
13,400.458,13,0,10.0875,2.64558,0,0,0,12.7331,210,209,0,1,2.01333,2.01333,1071,319,32,624,0,0,0,0,0,1670,1597.59,0.93075,1.55417,219772,28,41379,546,611527,112,165516,2184,32,4,358746,718056,11479872,2872224,14352096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6104,0.254333,1,0.0015,0
14,408.008,8,0,4.43804,3.01938,0,0,0,7.45742,210,210,0,1,2.01333,2.01333,1076,323,24,631,0,0,0,0,0,1670,1597.59,0.93075,1.55417,219772,28,41379,546,611527,112,165516,2184,32,4,362590,725574,11602880,2902296,14505176,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,1
15,419.796,12,0,9.0395,2.64146,0,0,0,11.681,211,211,0,1,2.01333,2.01333,1081,324,21,639,0,0,0,0,0,1675,1602.32,1.01713,1.55417,221035,28,41627,546,614975,112,166508,2184,32,4,368684,737490,11797888,2949960,14747848,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
16,424.754,4,0,1.59829,3.25871,0,0,0,4.857,211,211,0,1,2.01333,2.01333,1081,320,16,647,0,0,0,0,0,1678,1605.09,1.18613,1.55417,221302,28,41883,546,615699,112,167532,2184,32,4,375183,750390,12005856,3001560,15007416,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
17,435.607,11,0,7.81625,2.92371,0,0,0,10.74,212,212,0,1,2.01333,2.01333,1086,324,10,654,0,0,0,0,0,1680,1607.56,0.9945,1.55417,221544,28,41883,546,616360,112,167532,2184,32,4,378933,757776,12125856,3031104,15156960,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
18,440.302,5,0,1.60992,2.97912,0,0,0,4.58904,212,212,0,1,2.01333,2.01333,1086,320,5,662,0,0,0,0,0,1683,1610.23,1.11825,1.55417,221957,28,42139,546,617531,112,168556,2184,32,4,383783,766992,12281056,3067968,15349024,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
19,450.368,10,0,7.17833,2.78692,0,0,0,9.96525,213,213,0,1,2.01333,2.01333,1091,322,1,668,0,0,0,0,0,1686,1612.72,0.484208,1.55417,222153,28,42395,546,618034,112,169580,2184,32,4,387816,775092,12410112,3100368,15510480,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6105,0.254375,1,0.0015,0
20,462.346,12,0,9.14554,2.74129,0,0,0,11.8868,205,205,0,1,2.01333,2.01333,1051,280,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,1
21,474.097,12,0,8.76204,2.90296,0,0,0,11.665,197,197,0,1,2.01333,2.01333,1011,240,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
22,478.082,4,0,1.28725,2.60092,0,0,0,3.88817,198,197,0,1,2.01333,2.01333,1011,240,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
23,482.06,4,0,1.15183,2.77371,0,0,0,3.92554,199,198,0,1,2.01333,2.01333,1016,245,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
24,487.514,5,0,2.69733,2.61175,0,0,0,5.30908,199,199,0,1,2.01333,2.01333,1021,250,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
25,499.63,12,0,3.79167,8.21417,0,0,0,12.0058,200,200,0,1,2.01333,2.01333,1026,255,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
26,503.659,4,0,1.3275,2.60717,0,0,0,3.93467,202,201,0,1,2.01333,2.01333,1031,260,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6106,0.254417,1,0.0015,0
27,515.896,13,0,4.10938,8.04446,0,0,0,12.1538,202,202,0,1,2.01333,2.01333,1036,265,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,1
28,522.649,6,0,3.90833,2.74033,0,0,0,6.64867,204,204,0,1,2.01333,2.01333,1046,275,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
29,532.353,10,0,1.24408,8.36737,0,0,0,9.61146,205,204,0,1,2.01333,2.01333,1046,275,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
30,538.878,7,0,4.00213,2.42354,0,0,0,6.42567,206,206,0,1,2.01333,2.01333,1056,285,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
31,549.13,10,0,3.92946,6.24517,0,0,0,10.1746,207,207,0,1,2.01333,2.01333,1061,290,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
32,553.965,5,0,2.07946,2.6485,0,0,0,4.72796,208,208,0,1,2.01333,2.01333,1066,295,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
33,565.857,12,0,4.28592,7.52163,0,0,0,11.8075,210,209,0,1,2.01333,2.01333,1071,300,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,1
34,569.653,3,0,1.25683,2.43596,0,0,0,3.69279,211,210,0,1,2.01333,2.01333,1076,305,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
35,582.638,13,0,2.31325,10.6229,0,0,0,12.9361,212,211,0,1,2.01333,2.01333,1081,310,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
36,588.428,6,0,3.11658,2.57717,0,0,0,5.69375,213,213,0,1,2.01333,2.01333,1091,320,0,672,0,0,0,0,0,1689,1615.89,1.07192,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
37,599.173,11,0,1.24067,9.43021,0,0,0,10.6709,214,213,0,1,2.01333,2.01333,1091,319,0,672,0,0,0,0,0,1690,1616.87,0.980708,1.55417,223355,28,42395,546,621423,112,169580,2184,32,4,392229,783840,12551328,3135360,15686688,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
38,603.229,4,0,1.4555,2.50371,0,0,0,3.95921,214,214,0,1,2.01333,2.01333,1096,318,1,675,0,0,0,0,0,1695,1621.44,0.908708,1.55417,223946,28,42651,546,622994,112,170604,2184,32,4,394824,788922,12634368,3155688,15790056,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
39,617.068,14,0,10.9204,2.87204,0,0,0,13.7925,215,215,0,1,2.01333,2.01333,1101,319,3,677,0,0,0,0,0,1700,1626.49,0.98175,1.55417,224604,28,42651,550,625166,112,170604,2200,32,4,396594,791928,12691008,3167712,15858720,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,1
40,620.983,4,0,1.40067,2.37742,0,0,0,3.77808,215,215,0,1,2.01333,2.01333,1101,315,1,682,0,0,0,0,0,1703,1629.19,1.02238,1.55417,225176,28,42651,550,626737,112,170604,2200,32,4,398583,796326,12754656,3185304,15939960,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
41,633.731,12,0,9.82021,2.87917,0,0,0,12.6994,215,215,0,1,2.01333,2.01333,1101,307,5,684,0,0,0,0,0,1711,1636.75,0.755958,1.55417,226223,28,42651,554,629903,112,170604,2216,32,4,399053,797250,12769696,3189000,15958696,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
42,638.23,5,0,1.49929,2.71521,0,0,0,4.2145,216,215,0,1,2.01333,2.01333,1101,304,1,691,0,0,0,0,0,1715,1640.89,1.00071,1.55417,226825,28,42651,554,631587,112,170604,2216,32,4,402918,805062,12893376,3220248,16113624,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
43,650.245,12,0,9.15863,2.80129,0,0,0,11.9599,216,216,0,1,2.01333,2.01333,1106,303,5,692,0,0,0,0,0,1720,1645.1,0.867791,1.55417,227407,28,42651,554,633153,112,170604,2216,32,4,403449,806244,12910368,3224976,16135344,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
44,654.537,4,0,1.62442,2.601,0,0,0,4.22542,216,216,0,1,2.01333,2.01333,1106,300,1,699,0,0,0,0,0,1723,1647.76,1.02479,1.55417,227843,28,42651,554,634409,112,170604,2216,32,4,405949,811656,12990368,3246624,16236992,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,1
45,667.263,13,0,9.69671,2.98133,0,0,0,12.678,217,216,0,1,2.01333,2.01333,1106,294,4,703,0,0,0,0,0,1730,1654.31,0.916084,1.55417,228610,28,42651,554,636554,112,170604,2216,32,4,406927,813762,13021664,3255048,16276712,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
46,671.176,4,0,1.37008,2.48275,0,0,0,3.85283,217,217,0,1,2.01333,2.01333,1111,298,0,706,0,0,0,0,0,1730,1654.31,0.916084,1.55417,228610,28,42651,554,636554,112,170604,2216,32,4,408416,816954,13069312,3267816,16337128,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
47,684.031,13,0,9.88442,2.933,0,0,0,12.8174,217,217,0,1,2.01333,2.01333,1111,288,8,708,0,0,0,0,0,1740,1663.43,1.032,1.55417,230032,28,42888,554,640565,112,171552,2216,32,4,409706,819288,13110592,3277152,16387744,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
48,688.52,4,0,1.60754,2.81738,0,0,0,4.42492,217,217,0,1,2.01333,2.01333,1111,285,3,715,0,0,0,0,0,1743,1666.01,1.05438,1.55417,230205,28,43098,554,641025,112,172392,2216,32,4,413375,826908,13228000,3307632,16535632,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
49,700.773,13,0,9.13854,3.06142,0,0,0,12.2,218,217,0,1,2.01333,2.01333,1111,279,4,721,0,0,0,0,0,1750,1672.67,0.979625,1.55417,231243,28,43354,554,643895,112,173416,2216,32,4,416870,833304,13339840,3333216,16673056,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
50,704.998,4,0,1.47596,2.68804,0,0,0,4.164,218,218,0,1,2.01333,2.01333,1116,283,0,724,0,0,0,0,0,1750,1672.67,0.979625,1.55417,231243,28,43354,554,643895,112,173416,2216,32,4,418569,836970,13394208,3347880,16742088,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
51,717.601,12,0,9.40817,3.11821,0,0,0,12.5264,218,218,0,1,2.01333,2.01333,1116,274,6,727,0,0,0,0,0,1759,1680.93,1.04987,1.55417,231977,28,43866,554,645821,112,175464,2216,32,4,420046,839550,13441472,3358200,16799672,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
52,722.337,5,0,1.73113,2.94046,0,0,0,4.67158,218,218,0,1,2.01333,2.01333,1116,270,2,733,0,0,0,0,0,1763,1684.53,1.10067,1.55417,232248,28,44122,554,646554,112,176488,2216,32,4,422783,844950,13529056,3379800,16908856,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
53,734.187,12,0,8.55462,3.22792,0,0,0,11.7825,219,219,0,1,2.01333,2.01333,1121,272,1,737,0,0,0,0,0,1766,1687.04,0.425292,1.55417,232461,28,44378,554,647151,112,177512,2216,32,4,424897,848886,13596704,3395544,16992248,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
54,738.92,5,0,1.53683,3.09287,0,0,0,4.62971,219,219,0,1,2.01333,2.01333,1121,268,2,741,0,0,0,0,0,1771,1691.8,0.424834,1.55417,233143,28,44634,554,649007,112,178536,2216,32,4,427467,853758,13678944,3415032,17093976,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
55,750.826,12,0,8.72654,3.11275,0,0,0,11.8393,219,219,0,1,2.01333,2.01333,1121,260,5,745,0,0,0,0,0,1778,1698.76,1.12979,1.55417,234291,28,44890,554,652132,112,179560,2216,32,4,430023,858744,13760736,3434976,17195712,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
56,758.39,7,0,3.95996,3.54325,0,0,0,7.50321,220,220,0,1,2.01333,2.01333,1126,264,0,752,0,0,0,0,0,1780,1700.88,1.06937,1.55417,234912,28,44890,554,653897,112,179560,2216,32,4,434715,868200,13910880,3472800,17383680,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,1
57,767.335,9,0,5.70633,3.16871,0,0,0,8.87504,220,220,0,1,2.01333,2.01333,1126,257,4,754,0,0,0,0,0,1786,1705.79,0.407,1.55417,236083,28,45402,554,657091,112,181608,2216,32,4,436675,871794,13973600,3487176,17460776,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
58,771.996,5,0,1.61892,2.98312,0,0,0,4.60204,220,220,0,1,2.01333,2.01333,1126,253,1,761,0,0,0,0,0,1790,1709.94,0.984833,1.55417,237001,28,45402,554,659584,112,181608,2216,32,4,442375,883632,14156000,3534528,17690528,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
59,785.619,13,0,10.3238,3.247,0,0,0,13.5708,221,221,0,1,2.01333,2.01333,1131,254,3,764,0,0,0,0,0,1795,1714.59,0.971083,1.55417,238296,28,45658,554,663134,112,182632,2216,32,4,444048,886626,14209536,3546504,17756040,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
60,790.376,5,0,1.48762,3.21171,0,0,0,4.69933,221,221,0,1,2.01333,2.01333,1131,250,1,769,0,0,0,0,0,1798,1717.18,1.06875,1.55417,238981,28,45914,554,665020,112,183656,2216,32,4,448944,896562,14366208,3586248,17952456,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
61,801.069,11,0,7.38033,3.24337,0,0,0,10.6237,222,222,0,1,2.01333,2.01333,1136,251,2,770,0,0,0,0,0,1802,1720.7,1.18962,1.55417,239174,28,46170,554,665568,112,184680,2216,32,4,449934,898758,14397888,3595032,17992920,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
62,805.926,5,0,1.55408,3.23037,0,0,0,4.78446,223,222,0,1,2.01333,2.01333,1136,249,0,774,0,0,0,0,0,1805,1723.8,0.930959,1.55417,239591,28,46170,554,666711,112,184680,2216,32,4,452649,903954,14484768,3615816,18100584,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,1
63,816.349,10,0,2.15067,8.20008,0,0,0,10.3507,223,223,0,1,2.01333,2.01333,1141,254,0,774,0,0,0,0,0,1805,1723.8,0.930959,1.55417,239591,28,46170,554,666711,112,184680,2216,32,4,452649,903954,14484768,3615816,18100584,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
64,824.068,8,0,4.03504,3.606,0,0,0,7.64104,224,224,0,1,2.01333,2.01333,1146,254,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
65,832.893,9,0,4.10475,4.63996,0,0,0,8.74471,226,225,0,1,2.01333,2.01333,1151,259,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
66,837.487,4,0,1.35488,3.17354,0,0,0,4.52842,227,226,0,1,2.01333,2.01333,1156,264,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
67,849.746,12,0,3.99933,8.19587,0,0,0,12.1952,227,227,0,1,2.01333,2.01333,1161,269,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
68,857.263,8,0,4.08146,3.30279,0,0,0,7.38425,229,229,0,1,2.01333,2.01333,1171,279,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,1
69,866.413,9,0,4.018,5.07483,0,0,0,9.09283,230,230,0,1,2.01333,2.01333,1176,284,0,778,0,0,0,0,0,1810,1728.41,0.955958,1.55417,240266,28,46426,554,668579,112,185704,2216,32,4,455541,909540,14577312,3638160,18215472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
