frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
17,471.305,5,0,2.48963,3.22479,0,0,0,5.71442,207,207,0,1,1.9695,1.9695,1059,341,4,630,0,0,0,0,0,1595,1632.58,1.06092,8.55038,212220,20,41253,432,590334,80,165012,1728,32,4,367853,734448,11771296,2937792,14709088,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
18,482.372,12,0,7.64412,3.35208,0,0,0,10.9962,208,207,0,1,1.9695,1.9695,1059,337,3,636,0,0,0,0,0,1600,1637.82,0.99225,8.55038,212729,20,41509,432,591719,80,166036,1728,32,4,372163,742488,11909216,2969952,14879168,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6107,0.254458,1,0.0015,0
19,486.976,4,0,1.69158,2.83375,0,0,0,4.52533,208,208,0,1,1.9695,1.9695,1064,341,0,638,0,0,0,0,0,1600,1637.82,0.99225,8.55038,212729,20,41509,432,591719,80,166036,1728,32,4,373153,744678,11940896,2978712,14919608,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,1
20,500.174,13,0,9.88696,3.1885,0,0,0,13.0755,200,200,0,1,1.9695,1.9695,1024,300,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
21,512.539,13,0,9.23025,3.05837,0,0,0,12.2886,192,192,0,1,1.9695,1.9695,984,260,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
22,519.877,7,0,4.10654,3.15217,0,0,0,7.25871,193,193,0,1,1.9695,1.9695,989,265,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
23,530.59,11,0,1.37621,9.25546,0,0,0,10.6317,194,193,0,1,1.9695,1.9695,989,265,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
24,537.703,7,0,3.83312,3.19375,0,0,0,7.02688,195,195,0,1,1.9695,1.9695,999,275,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6108,0.2545,1,0.0015,0
25,547.582,10,0,1.42521,8.34167,0,0,0,9.76688,196,195,0,1,1.9695,1.9695,999,275,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,1
26,555.499,8,0,4.57267,3.24104,0,0,0,7.81371,197,197,0,1,1.9695,1.9695,1009,285,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
27,564.522,9,0,4.55833,4.38242,0,0,0,8.94075,198,198,0,1,1.9695,1.9695,1014,290,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
28,571.973,7,0,4.17479,3.19125,0,0,0,7.36604,199,199,0,1,1.9695,1.9695,1019,295,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
29,580.399,9,0,1.28471,7.06908,0,0,0,8.35379,200,199,0,1,1.9695,1.9695,1019,295,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
30,584.846,4,0,1.43704,2.93171,0,0,0,4.36875,201,200,0,1,1.9695,1.9695,1024,300,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
31,597.339,13,0,2.17338,10.241,0,0,0,12.4143,201,201,0,1,1.9695,1.9695,1029,305,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,1
32,602.159,4,0,1.47621,3.2605,0,0,0,4.73671,203,202,0,1,1.9695,1.9695,1034,310,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
33,614.162,12,0,1.33808,10.556,0,0,0,11.894,204,203,0,1,1.9695,1.9695,1039,315,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
34,621.79,8,0,4.02254,3.52758,0,0,0,7.55013,205,205,0,1,1.9695,1.9695,1049,325,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
35,630.777,9,0,4.26421,4.63804,0,0,0,8.90225,206,206,0,1,1.9695,1.9695,1054,330,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
36,638.511,8,0,4.57062,3.08196,0,0,0,7.65258,207,207,0,1,1.9695,1.9695,1059,335,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
37,647.453,9,0,4.28442,4.54133,0,0,0,8.82575,208,208,0,1,1.9695,1.9695,1064,340,0,640,0,0,0,0,0,1602,1639.53,1.268,8.55038,212928,20,41765,432,592251,80,167060,1728,32,4,374709,747408,11990688,2989632,14980320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
38,652.526,5,0,1.73358,3.25767,0,0,0,4.99125,209,208,0,1,1.9695,1.9695,1064,337,1,642,0,0,0,0,0,1605,1642.87,0.987084,8.55038,213338,20,41765,432,593393,80,167060,1728,32,4,375851,749868,12027232,2999472,15026704,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
39,664.138,11,0,2.80346,8.73246,0,0,0,11.5359,209,209,0,1,1.9695,1.9695,1069,342,0,642,0,0,0,0,0,1605,1642.87,0.987084,8.55038,213338,20,41765,432,593393,80,167060,1728,32,4,375851,749868,12027232,2999472,15026704,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
40,671.599,8,0,4.18575,3.15629,0,0,0,7.34204,210,210,0,1,1.9695,1.9695,1074,342,0,646,0,0,0,0,0,1610,1647.55,1.01087,8.55038,214540,20,42021,432,596782,80,168084,1728,32,4,380264,758616,12168448,3034464,15202912,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
41,682.482,11,0,7.26558,3.54175,0,0,0,10.8073,210,210,0,1,1.9695,1.9695,1074,334,5,648,0,0,0,0,0,1617,1654.23,1.13004,8.55038,215628,20,42277,436,600107,80,169108,1744,32,4,381737,761148,12215584,3044592,15260176,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
42,687.539,5,0,1.8505,3.12796,0,0,0,4.97846,211,210,0,1,1.9695,1.9695,1074,332,0,654,0,0,0,0,0,1620,1657.62,1.00896,8.55038,215789,20,42277,436,600525,80,169108,1744,32,4,385047,767670,12321504,3070680,15392184,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,1
43,697.377,10,0,2.466,7.29571,0,0,0,9.76171,211,211,0,1,1.9695,1.9695,1079,337,0,654,0,0,0,0,0,1620,1657.62,1.00896,8.55038,215789,20,42277,436,600525,80,169108,1744,32,4,385047,767670,12321504,3070680,15392184,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
44,702.255,4,0,1.65908,3.12771,0,0,0,4.78679,211,211,0,1,1.9695,1.9695,1079,330,0,658,0,0,0,0,0,1626,1662.97,0.5695,8.55038,216515,20,42277,436,602566,80,169108,1744,32,4,387088,772026,12386816,3088104,15474920,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
45,715.196,13,0,9.67925,3.19071,0,0,0,12.87,212,211,0,1,1.9695,1.9695,1079,322,6,660,0,0,0,0,0,1635,1672.27,1.05713,8.55038,218010,20,42277,440,606946,80,169108,1760,32,4,387600,773220,12403200,3092880,15496080,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
46,721.69,7,0,3.15471,3.22067,0,0,0,6.37538,212,212,0,1,1.9695,1.9695,1084,326,0,666,0,0,0,0,0,1635,1672.27,1.05713,8.55038,218010,20,42277,440,606946,80,169108,1760,32,4,391484,781020,12527488,3124080,15651568,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
47,732.149,11,0,7.03087,3.35571,0,0,0,10.3866,212,212,0,1,1.9695,1.9695,1084,318,5,669,0,0,0,0,0,1643,1679.49,1.10963,8.55038,219028,20,42277,440,609768,80,169108,1760,32,4,391995,782166,12543840,3128664,15672504,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
48,736.994,5,0,1.76525,2.99337,0,0,0,4.75863,212,212,0,1,1.9695,1.9695,1084,315,1,677,0,0,0,0,0,1647,1683.12,1.0475,8.55038,219275,20,42277,440,610464,80,169108,1760,32,4,394962,788538,12638784,3154152,15792936,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,1
49,748.999,12,0,8.38038,3.52917,0,0,0,11.9095,213,213,0,1,1.9695,1.9695,1089,316,1,679,0,0,0,0,0,1650,1686.19,0.979708,8.55038,219795,20,42277,440,611913,80,169108,1760,32,4,395524,789744,12656768,3158976,15815744,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
50,753.689,5,0,1.64221,2.96433,0,0,0,4.60654,213,213,0,1,1.9695,1.9695,1089,312,1,683,0,0,0,0,0,1654,1689.88,0.953792,8.55038,220503,20,42462,440,613874,80,169848,1760,32,4,397846,794298,12731072,3177192,15908264,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
51,766.017,12,0,8.63258,3.60854,0,0,0,12.2411,213,213,0,1,1.9695,1.9695,1089,304,6,686,0,0,0,0,0,1662,1697.13,1.00429,8.55038,221285,20,42724,440,616114,80,170896,1760,32,4,400011,798678,12800352,3194712,15995064,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
52,778.663,13,0,9.32925,3.21362,0,0,0,12.5429,214,213,0,1,1.9695,1.9695,1089,297,6,693,0,0,0,0,0,1670,1705.02,1.04608,8.55038,222428,20,42980,440,619254,80,171920,1760,32,4,402977,805170,12895264,3220680,16115944,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
53,785.617,7,0,3.48142,3.40137,0,0,0,6.88279,214,214,0,1,1.9695,1.9695,1094,299,2,698,0,0,0,0,0,1672,1706.74,1.24483,8.55038,222597,20,43236,440,619689,80,172944,1760,32,4,406604,811746,13011328,3246984,16258312,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
54,799.264,13,0,9.87458,3.68562,0,0,0,13.5602,214,214,0,1,1.9695,1.9695,1094,290,5,703,0,0,0,0,0,1681,1715.36,0.45475,8.55038,223163,20,43748,440,621184,80,174992,1760,32,4,409616,817002,13107712,3268008,16375720,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,1
55,804.465,6,0,1.72446,3.34704,0,0,0,5.0715,215,214,0,1,1.9695,1.9695,1094,287,1,710,0,0,0,0,0,1685,1719.79,1.02604,8.55038,223646,20,43748,440,622510,80,174992,1760,32,4,412822,823446,13210304,3293784,16504088,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
56,815.718,11,0,7.485,3.69596,0,0,0,11.181,215,215,0,1,1.9695,1.9695,1099,288,3,711,0,0,0,0,0,1688,1722.55,1.20475,8.55038,224125,20,44004,440,623837,80,176016,1760,32,4,412932,823662,13213824,3294648,16508472,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
57,821.278,5,0,1.986,3.45908,0,0,0,5.44508,215,215,0,1,1.9695,1.9695,1099,284,1,717,0,0,0,0,0,1692,1726.42,1.20204,8.55038,224497,20,44260,440,624806,80,177040,1760,32,4,416836,830826,13338752,3323304,16662056,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
58,832.547,12,0,7.39921,3.79617,0,0,0,11.1954,215,215,0,1,1.9695,1.9695,1099,277,4,721,0,0,0,0,0,1699,1733.48,1.02025,8.55038,225999,20,44516,440,628981,80,178064,1760,32,4,418686,834894,13397952,3339576,16737528,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
59,839.818,7,0,3.65625,3.5015,0,0,0,7.15775,216,216,0,1,1.9695,1.9695,1104,281,0,726,0,0,0,0,0,1700,1734.62,1.14333,8.55038,226097,20,44516,440,629256,80,178064,1760,32,4,422750,842976,13528000,3371904,16899904,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,1
60,849.36,10,0,5.76917,3.69658,0,0,0,9.46575,216,216,0,1,1.9695,1.9695,1104,274,4,729,0,0,0,0,0,1707,1740.99,1.13613,8.55038,227316,20,45028,440,632585,80,180112,1760,32,4,426438,850278,13646016,3401112,17047128,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
61,854.923,5,0,1.86758,3.61558,0,0,0,5.48317,216,216,0,1,1.9695,1.9695,1104,271,1,736,0,0,0,0,0,1711,1744.71,0.432916,8.55038,228186,20,45284,440,634943,80,181136,1760,32,4,430485,858582,13775520,3434328,17209848,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
62,867.209,12,0,8.64621,3.56658,0,0,0,12.2128,217,217,0,1,1.9695,1.9695,1109,272,2,739,0,0,0,0,0,1715,1748.98,1.01171,8.55038,229481,20,45284,440,638493,80,181136,1760,32,4,433497,864450,13871904,3457800,17329704,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
63,872.54,6,0,1.54575,3.71913,0,0,0,5.26487,217,217,0,1,1.9695,1.9695,1109,268,1,743,0,0,0,0,0,1718,1751.74,1.1295,8.55038,230166,20,45540,440,640379,80,182160,1760,32,4,436979,871338,13983328,3485352,17468680,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
64,882.855,10,0,6.18171,4.05708,0,0,0,10.2388,218,218,0,1,1.9695,1.9695,1114,272,0,744,0,0,0,0,0,1720,1753.75,0.979334,8.55038,230166,20,45540,440,640379,80,182160,1760,32,4,437969,873534,14015008,3494136,17509144,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
65,888.393,6,0,1.79638,3.59775,0,0,0,5.39412,218,218,0,1,1.9695,1.9695,1114,267,1,747,0,0,0,0,0,1724,1757.91,1.07825,8.55038,230776,20,45796,440,642070,80,183184,1760,32,4,440406,878118,14092992,3512472,17605464,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,1
66,899.181,10,0,6.95175,3.75596,0,0,0,10.7077,219,219,0,1,1.9695,1.9695,1119,270,1,748,0,0,0,0,0,1726,1759.43,0.485542,8.55038,230776,20,46052,440,642070,80,184208,1760,32,4,440684,878730,14101888,3514920,17616808,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
67,904.858,6,0,1.75108,3.85175,0,0,0,5.60283,219,219,0,1,1.9695,1.9695,1119,267,1,752,0,0,0,0,0,1730,1763.82,0.998541,8.55038,231451,20,46052,440,643938,80,184208,1760,32,4,443576,884316,14194432,3537264,17731696,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
68,914.918,10,0,3.87917,6.10546,0,0,0,9.98462,220,220,0,1,1.9695,1.9695,1124,272,0,752,0,0,0,0,0,1730,1763.82,0.998541,8.55038,231451,20,46052,440,643938,80,184208,1760,32,4,443576,884316,14194432,3537264,17731696,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
69,920.289,5,0,1.44517,3.80063,0,0,0,5.24579,221,221,0,1,1.9695,1.9695,1129,277,0,752,0,0,0,0,0,1730,1763.82,0.998541,8.55038,231451,20,46052,440,643938,80,184208,1760,32,4,443576,884316,14194432,3537264,17731696,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
