frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
24,547.303,4,0,1.49517,2.43996,0,0,0,3.93513,163,162,0,1,1.80238,1.80238,826,335,0,437,0,0,0,0,0,1138,1423.84,1.00375,23.2045,152259,16,34377,106,424428,64,137508,424,32,4,271473,536088,8687136,2144352,10831488,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,1
25,563.127,15,0,2.16737,13.5823,0,0,0,15.7497,163,163,0,1,1.80238,1.80238,831,340,0,437,0,0,0,0,0,1138,1423.84,1.00375,23.2045,152259,16,34377,106,424428,64,137508,424,32,4,271473,536088,8687136,2144352,10831488,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
26,577.837,15,0,11.8797,2.71246,0,0,0,14.5922,165,164,0,1,1.80238,1.80238,836,335,5,441,0,0,0,0,0,1148,1434.07,0.993958,23.2045,153137,16,34889,106,426894,64,139556,424,32,4,273751,540312,8760032,2161248,10921280,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
27,585.523,8,0,4.65071,2.95983,0,0,0,7.61054,165,165,0,1,1.80238,1.80238,841,340,0,445,0,0,0,0,0,1148,1434.07,0.993958,23.2045,153137,16,34889,106,426894,64,139556,424,32,4,275987,544428,8831584,2177712,11009296,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
28,597.85,12,0,9.67538,2.576,0,0,0,12.2514,166,165,0,1,1.80238,1.80238,841,335,3,447,0,0,0,0,0,1153,1440,1.03129,23.2045,153784,16,35145,106,428631,64,140580,424,32,4,277187,546360,8869984,2185440,11055424,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
29,611.49,14,0,10.8368,2.733,0,0,0,13.5698,166,166,0,1,1.80238,1.80238,846,336,3,450,0,0,0,0,0,1156,1444.95,2.09488,23.2045,154433,16,35401,106,430452,64,141604,424,32,4,278748,549846,8919936,2199384,11119320,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
30,616.17,4,0,1.57442,3.03104,0,0,0,4.60546,167,166,0,1,1.80238,1.80238,846,335,0,455,0,0,0,0,0,1158,1447.64,1.10442,23.2045,155147,16,35401,106,432505,64,141604,424,32,4,283646,559560,9076672,2238240,11314912,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
31,630.004,14,0,4.29771,9.46083,0,0,0,13.7585,167,167,0,1,1.80238,1.80238,851,340,0,455,0,0,0,0,0,1158,1447.64,1.10442,23.2045,155147,16,35401,106,432505,64,141604,424,32,4,283646,559560,9076672,2238240,11314912,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
32,646.053,16,0,13.1724,2.79825,0,0,0,15.9706,168,168,0,1,1.80238,1.80238,856,340,2,458,0,0,0,0,0,1163,1456.35,0.992083,23.2045,155852,16,35657,106,434463,64,142628,424,32,4,285421,562698,9133472,2250792,11384264,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
33,651.022,5,0,1.44608,3.42663,0,0,0,4.87271,168,168,0,1,1.80238,1.80238,856,337,0,461,0,0,0,0,0,1165,1458.21,1.31525,23.2045,156002,16,35913,106,434863,64,143652,424,32,4,288052,567762,9217664,2271048,11488712,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,1
34,666.699,16,0,12.8774,2.72183,0,0,0,15.5992,169,169,0,1,1.80238,1.80238,861,340,1,463,0,0,0,0,0,1168,1463.78,2.05304,23.2045,156669,16,35913,106,436729,64,143652,424,32,4,289918,571764,9277376,2287056,11564432,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
35,678.082,11,0,8.39642,2.90871,0,0,0,11.3051,169,169,0,1,1.80238,1.80238,861,336,2,464,0,0,0,0,0,1171,1469.64,2.02833,23.2045,157130,16,36169,106,437961,64,144676,424,32,4,290942,573300,9310144,2293200,11603344,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
36,682.262,5,0,1.38546,2.72233,0,0,0,4.10779,170,169,0,1,1.80238,1.80238,861,335,0,468,0,0,0,0,0,1173,1471.92,1.03783,23.2045,157565,16,36169,106,439149,64,144676,424,32,4,293362,578676,9387584,2314704,11702288,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
37,696.669,14,0,3.40946,10.9154,0,0,0,14.3248,170,170,0,1,1.80238,1.80238,866,340,0,468,0,0,0,0,0,1173,1471.92,1.03783,23.2045,157565,16,36169,106,439149,64,144676,424,32,4,293362,578676,9387584,2314704,11702288,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,1
38,711.782,15,0,12.1515,2.88121,0,0,0,15.0327,171,171,0,1,1.80238,1.80238,871,339,0,473,0,0,0,0,0,1178,1477.44,1.12096,23.2045,158175,16,36425,106,440885,64,145700,424,32,4,296122,583872,9475904,2335488,11811392,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
39,716.226,4,0,1.41175,2.95233,0,0,0,4.36408,171,171,0,1,1.80238,1.80238,871,337,1,474,0,0,0,0,0,1180,1480.42,1.64142,23.2045,158428,16,36681,106,441587,64,146724,424,32,4,297146,585408,9508672,2341632,11850304,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
40,731.719,16,0,12.5358,2.82742,0,0,0,15.3632,172,172,0,1,1.80238,1.80238,876,340,2,476,0,0,0,0,0,1183,1484.56,1.19304,23.2045,158880,16,36681,106,442831,64,146724,424,32,4,298416,588222,9549312,2352888,11902200,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
41,744.378,13,0,9.90392,2.67908,0,0,0,12.583,173,172,0,1,1.80238,1.80238,876,335,4,479,0,0,0,0,0,1188,1491.92,1.125,23.2045,159684,16,36937,106,445022,64,147748,424,32,4,300116,591174,9603712,2364696,11968408,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
42,753.418,9,0,5.65354,3.31392,0,0,0,8.96746,173,173,0,1,1.80238,1.80238,881,340,0,483,0,0,0,0,0,1188,1491.92,1.125,23.2045,159684,16,36937,106,445022,64,147748,424,32,4,302307,595998,9673824,2383992,12057816,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,1
43,766.304,13,0,9.93887,2.86808,0,0,0,12.807,165,165,0,1,1.80238,1.80238,841,299,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
44,778.283,12,0,8.81983,3.07421,0,0,0,11.894,157,157,0,1,1.80238,1.80238,801,259,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
