frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
14,444.408,6,0,2.08629,3.55262,0,0,0,5.63892,354,353,0,1,2.94392,2.94392,1789,366,0,1209,0,0,0,0,0,1299,1712.69,11.2941,29.338,163909,12,29381,408,451816,48,117524,1632,32,4,630897,1289424,20188704,5157696,25346400,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
15,451.238,7,0,2.07388,4.68262,0,0,0,6.7565,354,353,0,1,2.94392,2.94392,1789,366,0,1209,0,0,0,0,0,1299,1712.69,11.2941,29.338,163909,12,29381,408,451816,48,117524,1632,32,4,630897,1289424,20188704,5157696,25346400,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
16,458.2,7,0,2.62387,4.24804,0,0,0,6.87192,354,353,0,1,2.94392,2.94392,1789,366,0,1209,0,0,0,0,0,1299,1712.69,11.2941,29.338,163909,12,29381,408,451816,48,117524,1632,32,4,630897,1289424,20188704,5157696,25346400,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,1
17,470.001,11,0,1.97679,9.74658,0,0,0,11.7234,354,353,0,1,2.94392,2.94392,1789,366,0,1209,0,0,0,0,0,1299,1712.69,11.2941,29.338,163909,12,29381,408,451816,48,117524,1632,32,4,630897,1289424,20188704,5157696,25346400,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
18,476.354,7,0,2.09775,4.17938,0,0,0,6.27712,354,354,0,1,2.94392,2.94392,1794,370,0,1209,0,0,0,0,0,1299,1712.69,11.2941,29.338,163909,12,29381,408,451816,48,117524,1632,32,4,630897,1289424,20188704,5157696,25346400,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
19,486.086,9,0,5.61025,4.04758,0,0,0,9.65783,354,354,0,1,2.94392,2.94392,1794,369,0,1210,0,0,0,0,0,1300,1715.31,2.61742,29.338,163926,12,29381,408,451865,48,117524,1632,32,4,630946,1289526,20190272,5158104,25348376,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
20,492.269,7,0,2.09554,4.00971,0,0,0,6.10525,354,354,0,1,2.94392,2.94392,1794,369,0,1210,0,0,0,0,0,1300,1715.31,2.61742,29.338,163926,12,29381,408,451865,48,117524,1632,32,4,630946,1289526,20190272,5158104,25348376,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
21,503.822,11,0,2.24758,9.23158,0,0,0,11.4792,354,354,0,1,2.94392,2.94392,1794,369,1,1210,0,0,0,0,0,1301,1733.89,18.5817,29.338,164371,12,29381,408,453057,48,117524,1632,32,4,630946,1289526,20190272,5158104,25348376,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
22,518.923,15,0,11.6148,3.41229,0,0,0,15.027,355,354,0,1,2.94392,2.94392,1794,366,1,1212,0,0,0,0,0,1304,1742.18,2.98717,29.338,164567,12,29381,408,453577,48,117524,1632,32,4,632658,1293372,20245056,5173488,25418544,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
23,525.879,7,0,3.31087,3.54992,0,0,0,6.86079,355,355,0,1,2.94392,2.94392,1800,371,0,1212,0,0,0,0,0,1304,1742.18,2.98717,29.338,164567,12,29381,408,453577,48,117524,1632,32,4,632658,1293372,20245056,5173488,25418544,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
24,535.924,10,0,6.56325,3.40921,0,0,0,9.97246,355,355,0,1,2.94392,2.94392,1800,367,2,1214,0,0,0,0,0,1308,1747.32,1.07808,29.338,165338,12,29381,428,455690,48,117524,1712,32,4,634112,1296468,20291584,5185872,25477456,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
25,564.431,29,0,25.2837,3.10967,0,0,0,28.3934,357,356,0,1,2.94392,2.94392,1805,367,5,1216,0,0,0,0,0,1314,1754.74,2.1885,29.338,166381,12,29433,428,458601,48,117732,1712,32,4,634851,1298118,20315232,5192472,25507704,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
26,572.712,8,0,4.53629,3.67046,0,0,0,8.20675,357,357,0,1,2.94392,2.94392,1810,371,0,1220,0,0,0,0,0,1314,1754.74,2.1885,29.338,166381,12,29433,428,458601,48,117732,1712,32,4,637970,1304688,20415040,5218752,25633792,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,1
27,585.292,13,0,9.15496,3.34646,0,0,0,12.5014,358,357,0,1,2.94392,2.94392,1810,367,3,1221,0,0,0,0,0,1319,1762.34,1.66146,29.338,166484,12,29433,428,458885,48,117732,1712,32,4,638080,1304940,20418560,5219760,25638320,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
28,593.454,8,0,3.98442,4.10671,0,0,0,8.09112,358,358,0,1,2.94392,2.94392,1815,371,0,1222,0,0,0,0,0,1319,1762.34,1.66146,29.338,166484,12,29433,428,458885,48,117732,1712,32,4,638254,1305306,20424128,5221224,25645352,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
29,601.611,8,0,4.90808,3.17683,0,0,0,8.08492,359,358,0,1,2.94392,2.94392,1815,367,2,1225,0,0,0,0,0,1324,1767.5,1.00517,29.338,166896,12,29433,442,460091,48,117732,1768,32,4,639516,1307862,20464512,5231448,25695960,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
